Year,FIPS,Name,pct_owned,pct_rent
2005,01003,"Baldwin County, Alabama",76.9930387409201,23.0069612590799
2005,01015,"Calhoun County, Alabama",72.29387477120845,27.706125228791556
2005,01043,"Cullman County, Alabama",70.87803736755907,29.121962632440923
2005,01049,"DeKalb County, Alabama",73.67270455965021,26.32729544034978
2005,01051,"Elmore County, Alabama",78.79871290668574,21.201287093314267
2005,01055,"Etowah County, Alabama",73.26728024042075,26.732719759579265
2005,01069,"Houston County, Alabama",68.23850971234477,31.761490287655235
2005,01073,"Jefferson County, Alabama",66.88847554426135,33.11152445573865
2005,01077,"Lauderdale County, Alabama",72.9877030098869,27.01229699011311
2005,01081,"Lee County, Alabama",58.85062902368436,41.14937097631564
2005,01083,"Limestone County, Alabama",74.82297701541142,25.177022984588586
2005,01089,"Madison County, Alabama",69.52374627472791,30.47625372527208
2005,01095,"Marshall County, Alabama",71.77177177177178,28.22822822822823
2005,01097,"Mobile County, Alabama",67.2669681455067,32.73303185449329
2005,01101,"Montgomery County, Alabama",62.9712485590038,37.0287514409962
2005,01103,"Morgan County, Alabama",73.05204124439733,26.94795875560266
2005,01115,"St. Clair County, Alabama",83.95143401953536,16.048565980464645
2005,01117,"Shelby County, Alabama",78.81617533569995,21.183824664300047
2005,01121,"Talladega County, Alabama",66.9111186211558,33.088881378844206
2005,01125,"Tuscaloosa County, Alabama",60.37031615925058,39.629683840749415
2005,01127,"Walker County, Alabama",79.31877920560748,20.681220794392523
2005,02020,"Anchorage Municipality, Alaska",61.3070387281598,38.6929612718402
2005,02090,"Fairbanks North Star Borough, Alaska",56.66373898051462,43.33626101948538
2005,02170,"Matanuska-Susitna Borough, Alaska",78.7756906077348,21.22430939226519
2005,04001,"Apache County, Arizona",76.2414800389484,23.758519961051608
2005,04003,"Cochise County, Arizona",69.95326429350848,30.04673570649153
2005,04005,"Coconino County, Arizona",60.789685737308616,39.21031426269138
2005,04013,"Maricopa County, Arizona",67.46416569042955,32.53583430957044
2005,04015,"Mohave County, Arizona",72.0374820443287,27.962517955671306
2005,04017,"Navajo County, Arizona",77.10683672567676,22.89316327432325
2005,04019,"Pima County, Arizona",65.08349444374463,34.91650555625537
2005,04021,"Pinal County, Arizona",77.62111392461544,22.378886075384564
2005,04025,"Yavapai County, Arizona",71.95949664306417,28.04050335693583
2005,04027,"Yuma County, Arizona",70.14220135472584,29.85779864527416
2005,05007,"Benton County, Arkansas",70.77585953354313,29.224140466456873
2005,05031,"Craighead County, Arkansas",60.60407482425831,39.395925175741695
2005,05045,"Faulkner County, Arkansas",68.24347527472527,31.756524725274726
2005,05051,"Garland County, Arkansas",66.3883356314795,33.61166436852051
2005,05069,"Jefferson County, Arkansas",62.87563131313131,37.124368686868685
2005,05119,"Pulaski County, Arkansas",61.981926648066235,38.018073351933765
2005,05125,"Saline County, Arkansas",74.65892837495875,25.341071625041256
2005,05131,"Sebastian County, Arkansas",61.90692444098439,38.09307555901562
2005,05143,"Washington County, Arkansas",56.13352304430309,43.86647695569691
2005,05145,"White County, Arkansas",68.00088293723789,31.99911706276212
2005,06001,"Alameda County, California",57.304461237485135,42.695538762514865
2005,06007,"Butte County, California",57.10605203279439,42.89394796720561
2005,06013,"Contra Costa County, California",70.75492540775804,29.245074592241966
2005,06017,"El Dorado County, California",73.94318461917673,26.056815380823267
2005,06019,"Fresno County, California",57.5601268016153,42.4398731983847
2005,06023,"Humboldt County, California",56.74849574194044,43.251504258059555
2005,06025,"Imperial County, California",57.89227999199768,42.10772000800232
2005,06029,"Kern County, California",62.75575861741361,37.24424138258639
2005,06031,"Kings County, California",55.70779872221342,44.29220127778658
2005,06033,"Lake County, California",74.3944099378882,25.605590062111798
2005,06037,"Los Angeles County, California",49.078475164520995,50.921524835479005
2005,06039,"Madera County, California",68.02622348017515,31.973776519824852
2005,06041,"Marin County, California",65.68124774154484,34.31875225845516
2005,06045,"Mendocino County, California",61.92378342129049,38.07621657870951
2005,06047,"Merced County, California",59.107983187410106,40.892016812589894
2005,06053,"Monterey County, California",55.53991749575346,44.46008250424654
2005,06055,"Napa County, California",67.05738351105764,32.94261648894236
2005,06057,"Nevada County, California",73.31607532612557,26.683924673874422
2005,06059,"Orange County, California",61.9680467174477,38.03195328255231
2005,06061,"Placer County, California",71.71471468952618,28.285285310473824
2005,06065,"Riverside County, California",69.72331736974336,30.27668263025664
2005,06067,"Sacramento County, California",60.69928969881778,39.30071030118222
2005,06071,"San Bernardino County, California",65.1222845951671,34.877715404832905
2005,06073,"San Diego County, California",58.22516813417674,41.77483186582326
2005,06075,"San Francisco County, California",38.02834376037146,61.97165623962854
2005,06077,"San Joaquin County, California",62.76932918496119,37.23067081503882
2005,06079,"San Luis Obispo County, California",62.823051884387624,37.176948115612376
2005,06081,"San Mateo County, California",62.41351233346576,37.58648766653424
2005,06083,"Santa Barbara County, California",57.76136850436008,42.23863149563993
2005,06085,"Santa Clara County, California",60.22581145605296,39.77418854394705
2005,06087,"Santa Cruz County, California",59.81778331685934,40.18221668314066
2005,06089,"Shasta County, California",66.0083343115389,33.99166568846109
2005,06095,"Solano County, California",66.90783218445449,33.09216781554552
2005,06097,"Sonoma County, California",64.03855269394849,35.96144730605151
2005,06099,"Stanislaus County, California",63.68240896287782,36.31759103712218
2005,06101,"Sutter County, California",65.64960297347525,34.350397026524746
2005,06107,"Tulare County, California",59.55726837261016,40.44273162738984
2005,06111,"Ventura County, California",68.9230209079504,31.076979092049594
2005,06113,"Yolo County, California",55.27288210337434,44.727117896625664
